signal,root,direction,entry_timestamp,exit_timestamp,session_date,entry_price,exit_price,gross_points,lookback_bars,hold_bars,state,slippage_ticks_per_side,round_turn_cost_points,dollars_per_point,net_points,net_dollars
donchian_simple_60m,MNQ,short,2023-05-02T14:00:00+00:00,2023-05-02T17:00:00+00:00,2023-05-02,13142.5,13203.75,-61.25,20,3,compression,1.0,0.5,2.0,-61.75,-123.5
donchian_simple_60m,MNQ,long,2023-05-03T13:00:00+00:00,2023-05-03T16:00:00+00:00,2023-05-03,13232.25,13227.25,-5.0,20,3,expansion,1.0,0.5,2.0,-5.5,-11.0
donchian_simple_60m,MNQ,long,2023-05-03T18:00:00+00:00,2023-05-03T22:00:00+00:00,2023-05-03,13246.25,13086.25,-160.0,20,3,expansion,1.0,0.5,2.0,-160.5,-321.0
donchian_simple_60m,MNQ,short,2023-05-04T13:00:00+00:00,2023-05-04T16:00:00+00:00,2023-05-04,13041.0,13090.25,-49.25,20,3,expansion,1.0,0.5,2.0,-49.75,-99.5
donchian_simple_60m,MNQ,long,2023-05-05T13:00:00+00:00,2023-05-05T16:00:00+00:00,2023-05-05,13190.5,13270.0,79.5,20,3,neutral,1.0,0.5,2.0,79.0,158.0
donchian_simple_60m,MNQ,long,2023-05-05T17:00:00+00:00,2023-05-05T20:00:00+00:00,2023-05-05,13305.25,13310.5,5.25,20,3,neutral,1.0,0.5,2.0,4.75,9.5
donchian_simple_60m,MNQ,long,2023-05-08T17:00:00+00:00,2023-05-08T20:00:00+00:00,2023-05-08,13345.75,13336.0,-9.75,20,3,compression,1.0,0.5,2.0,-10.25,-20.5
donchian_simple_60m,MNQ,short,2023-05-09T15:00:00+00:00,2023-05-09T18:00:00+00:00,2023-05-09,13263.75,13274.75,-11.0,20,3,compression,1.0,0.5,2.0,-11.5,-23.0
donchian_simple_60m,MNQ,short,2023-05-10T07:00:00+00:00,2023-05-10T10:00:00+00:00,2023-05-10,13226.0,13244.5,-18.5,20,3,compression,1.0,0.5,2.0,-19.0,-38.0
donchian_simple_60m,MNQ,long,2023-05-10T12:00:00+00:00,2023-05-10T15:00:00+00:00,2023-05-10,13383.75,13368.0,-15.75,20,3,compression,1.0,0.5,2.0,-16.25,-32.5
donchian_simple_60m,MNQ,long,2023-05-12T00:00:00+00:00,2023-05-12T03:00:00+00:00,2023-05-11,13479.75,13481.5,1.75,20,3,expansion,1.0,0.5,2.0,1.25,2.5
donchian_simple_60m,MNQ,short,2023-05-12T16:00:00+00:00,2023-05-12T19:00:00+00:00,2023-05-12,13327.75,13397.25,-69.5,20,3,neutral,1.0,0.5,2.0,-70.0,-140.0
donchian_simple_60m,MNQ,long,2023-05-15T16:00:00+00:00,2023-05-15T19:00:00+00:00,2023-05-15,13453.0,13472.0,19.0,20,3,compression,1.0,0.5,2.0,18.5,37.0
donchian_simple_60m,MNQ,long,2023-05-16T07:00:00+00:00,2023-05-16T10:00:00+00:00,2023-05-16,13486.0,13470.75,-15.25,20,3,compression,1.0,0.5,2.0,-15.75,-31.5
donchian_simple_60m,MNQ,long,2023-05-16T14:00:00+00:00,2023-05-16T17:00:00+00:00,2023-05-16,13519.0,13544.75,25.75,20,3,compression,1.0,0.5,2.0,25.25,50.5
donchian_simple_60m,MNQ,long,2023-05-17T15:00:00+00:00,2023-05-17T18:00:00+00:00,2023-05-17,13554.5,13629.25,74.75,20,3,compression,1.0,0.5,2.0,74.25,148.5
donchian_simple_60m,MNQ,long,2023-05-18T13:00:00+00:00,2023-05-18T16:00:00+00:00,2023-05-18,13712.75,13790.75,78.0,20,3,neutral,1.0,0.5,2.0,77.5,155.0
donchian_simple_60m,MNQ,long,2023-05-18T19:00:00+00:00,2023-05-18T23:00:00+00:00,2023-05-18,13889.5,13929.5,40.0,20,3,neutral,1.0,0.5,2.0,39.5,79.0
donchian_simple_60m,MNQ,long,2023-05-22T13:00:00+00:00,2023-05-22T16:00:00+00:00,2023-05-22,13928.75,13897.5,-31.25,20,3,compression,1.0,0.5,2.0,-31.75,-63.5
donchian_simple_60m,MNQ,long,2023-05-23T01:00:00+00:00,2023-05-23T04:00:00+00:00,2023-05-22,13959.25,13927.25,-32.0,20,3,compression,1.0,0.5,2.0,-32.5,-65.0
donchian_simple_60m,MNQ,short,2023-05-23T11:00:00+00:00,2023-05-23T14:00:00+00:00,2023-05-23,13854.25,13846.25,8.0,20,3,neutral,1.0,0.5,2.0,7.5,15.0
donchian_simple_60m,MNQ,short,2023-05-23T16:00:00+00:00,2023-05-23T19:00:00+00:00,2023-05-23,13794.5,13725.25,69.25,20,3,neutral,1.0,0.5,2.0,68.75,137.5
donchian_simple_60m,MNQ,short,2023-05-24T07:00:00+00:00,2023-05-24T10:00:00+00:00,2023-05-24,13699.25,13689.0,10.25,20,3,expansion,1.0,0.5,2.0,9.75,19.5
donchian_simple_60m,MNQ,short,2023-05-24T11:00:00+00:00,2023-05-24T14:00:00+00:00,2023-05-24,13667.25,13580.5,86.75,20,3,expansion,1.0,0.5,2.0,86.25,172.5
donchian_simple_60m,MNQ,long,2023-05-24T20:00:00+00:00,2023-05-25T00:00:00+00:00,2023-05-24,13842.0,13850.5,8.5,20,3,expansion,1.0,0.5,2.0,8.0,16.0
donchian_simple_60m,MNQ,long,2023-05-25T08:00:00+00:00,2023-05-25T11:00:00+00:00,2023-05-25,13884.75,13931.0,46.25,20,3,expansion,1.0,0.5,2.0,45.75,91.5
donchian_simple_60m,MNQ,long,2023-05-25T12:00:00+00:00,2023-05-25T15:00:00+00:00,2023-05-25,13963.5,13943.75,-19.75,20,3,expansion,1.0,0.5,2.0,-20.25,-40.5
donchian_simple_60m,MNQ,long,2023-05-26T13:00:00+00:00,2023-05-26T16:00:00+00:00,2023-05-26,14115.25,14320.5,205.25,20,3,neutral,1.0,0.5,2.0,204.75,409.5
donchian_simple_60m,MNQ,long,2023-05-26T20:00:00+00:00,2023-05-29T00:00:00+00:00,2023-05-26,14371.25,14405.75,34.5,20,3,neutral,1.0,0.5,2.0,34.0,68.0
donchian_simple_60m,MNQ,long,2023-05-30T08:00:00+00:00,2023-05-30T11:00:00+00:00,2023-05-30,14472.75,14531.0,58.25,20,3,compression,1.0,0.5,2.0,57.75,115.5
donchian_simple_60m,MNQ,short,2023-05-30T17:00:00+00:00,2023-05-30T20:00:00+00:00,2023-05-30,14351.5,14402.75,-51.25,20,3,compression,1.0,0.5,2.0,-51.75,-103.5
donchian_simple_60m,MNQ,short,2023-05-31T12:00:00+00:00,2023-05-31T15:00:00+00:00,2023-05-31,14320.25,14291.75,28.5,20,3,expansion,1.0,0.5,2.0,28.0,56.0
donchian_simple_60m,MNQ,long,2023-06-01T15:00:00+00:00,2023-06-01T18:00:00+00:00,2023-06-01,14422.5,14503.75,81.25,20,3,neutral,1.0,0.5,2.0,80.75,161.5
donchian_simple_60m,MNQ,long,2023-06-02T08:00:00+00:00,2023-06-02T11:00:00+00:00,2023-06-02,14529.25,14551.75,22.5,20,3,expansion,1.0,0.5,2.0,22.0,44.0
donchian_simple_60m,MNQ,long,2023-06-05T14:00:00+00:00,2023-06-05T17:00:00+00:00,2023-06-05,14664.75,14632.75,-32.0,20,3,compression,1.0,0.5,2.0,-32.5,-65.0
donchian_simple_60m,MNQ,long,2023-06-07T13:00:00+00:00,2023-06-07T16:00:00+00:00,2023-06-07,14631.5,14389.75,-241.75,20,3,compression,1.0,0.5,2.0,-242.25,-484.5
donchian_simple_60m,MNQ,short,2023-06-07T19:00:00+00:00,2023-06-07T23:00:00+00:00,2023-06-07,14331.75,14330.5,1.25,20,3,compression,1.0,0.5,2.0,0.75,1.5
donchian_simple_60m,MNQ,short,2023-06-08T04:00:00+00:00,2023-06-08T07:00:00+00:00,2023-06-08,14271.75,14292.0,-20.25,20,3,expansion,1.0,0.5,2.0,-20.75,-41.5
donchian_simple_60m,MNQ,long,2023-06-08T14:00:00+00:00,2023-06-08T17:00:00+00:00,2023-06-08,14457.0,14446.5,-10.5,20,3,expansion,1.0,0.5,2.0,-11.0,-22.0
donchian_simple_60m,MNQ,long,2023-06-09T12:00:00+00:00,2023-06-09T15:00:00+00:00,2023-06-09,14552.25,14531.5,-20.75,20,3,expansion,1.0,0.5,2.0,-21.25,-42.5
donchian_simple_60m,MNQ,long,2023-06-12T00:00:00+00:00,2023-06-12T03:00:00+00:00,2023-06-11,14772.75,14764.5,-8.25,20,3,neutral,1.0,0.5,2.0,-8.75,-17.5
donchian_simple_60m,MNQ,long,2023-06-12T06:00:00+00:00,2023-06-12T09:00:00+00:00,2023-06-12,14790.5,14805.25,14.75,20,3,neutral,1.0,0.5,2.0,14.25,28.5
donchian_simple_60m,MNQ,long,2023-06-12T15:00:00+00:00,2023-06-12T18:00:00+00:00,2023-06-12,14850.75,14933.25,82.5,20,3,neutral,1.0,0.5,2.0,82.0,164.0
donchian_simple_60m,MNQ,long,2023-06-12T19:00:00+00:00,2023-06-12T23:00:00+00:00,2023-06-12,14988.25,15003.0,14.75,20,3,neutral,1.0,0.5,2.0,14.25,28.5
donchian_simple_60m,MNQ,long,2023-06-13T03:00:00+00:00,2023-06-13T06:00:00+00:00,2023-06-12,15047.25,15068.25,21.0,20,3,neutral,1.0,0.5,2.0,20.5,41.0
donchian_simple_60m,MNQ,long,2023-06-13T12:00:00+00:00,2023-06-13T15:00:00+00:00,2023-06-13,15111.5,15054.75,-56.75,20,3,expansion,1.0,0.5,2.0,-57.25,-114.5
donchian_simple_60m,MNQ,long,2023-06-14T20:00:00+00:00,2023-06-15T00:00:00+00:00,2023-06-14,15233.25,15210.5,-22.75,20,3,neutral,1.0,0.5,2.0,-23.25,-46.5
donchian_simple_60m,MNQ,long,2023-06-15T14:00:00+00:00,2023-06-15T17:00:00+00:00,2023-06-15,15255.0,15352.0,97.0,20,3,expansion,1.0,0.5,2.0,96.5,193.0
donchian_simple_60m,MNQ,long,2023-06-15T18:00:00+00:00,2023-06-15T22:00:00+00:00,2023-06-15,15428.0,15356.0,-72.0,20,3,expansion,1.0,0.5,2.0,-72.5,-145.0
donchian_simple_60m,MNQ,short,2023-06-16T18:00:00+00:00,2023-06-18T22:00:00+00:00,2023-06-16,15313.25,15317.0,-3.75,20,3,expansion,1.0,0.5,2.0,-4.25,-8.5
donchian_simple_60m,MNQ,short,2023-06-19T11:00:00+00:00,2023-06-19T14:00:00+00:00,2023-06-19,15243.25,15244.5,-1.25,20,3,compression,1.0,0.5,2.0,-1.75,-3.5
donchian_simple_60m,MNQ,short,2023-06-20T08:00:00+00:00,2023-06-20T11:00:00+00:00,2023-06-20,15178.5,15227.0,-48.5,20,3,compression,1.0,0.5,2.0,-49.0,-98.0
donchian_simple_60m,MNQ,short,2023-06-20T14:00:00+00:00,2023-06-20T17:00:00+00:00,2023-06-20,15150.0,15236.75,-86.75,20,3,compression,1.0,0.5,2.0,-87.25,-174.5
donchian_simple_60m,MNQ,short,2023-06-21T13:00:00+00:00,2023-06-21T16:00:00+00:00,2023-06-21,15127.25,15061.75,65.5,20,3,neutral,1.0,0.5,2.0,65.0,130.0
donchian_simple_60m,MNQ,short,2023-06-22T05:00:00+00:00,2023-06-22T08:00:00+00:00,2023-06-22,15000.25,14993.0,7.25,20,3,expansion,1.0,0.5,2.0,6.75,13.5
donchian_simple_60m,MNQ,long,2023-06-22T15:00:00+00:00,2023-06-22T18:00:00+00:00,2023-06-22,15159.0,15189.25,30.25,20,3,expansion,1.0,0.5,2.0,29.75,59.5
donchian_simple_60m,MNQ,long,2023-06-22T19:00:00+00:00,2023-06-22T23:00:00+00:00,2023-06-22,15213.5,15221.75,8.25,20,3,expansion,1.0,0.5,2.0,7.75,15.5
donchian_simple_60m,MNQ,short,2023-06-23T12:00:00+00:00,2023-06-23T15:00:00+00:00,2023-06-23,15040.75,15056.5,-15.75,20,3,expansion,1.0,0.5,2.0,-16.25,-32.5
donchian_simple_60m,MNQ,short,2023-06-26T16:00:00+00:00,2023-06-26T19:00:00+00:00,2023-06-26,14915.0,14857.75,57.25,20,3,compression,1.0,0.5,2.0,56.75,113.5
donchian_simple_60m,MNQ,long,2023-06-27T15:00:00+00:00,2023-06-27T18:00:00+00:00,2023-06-27,15009.5,15105.75,96.25,20,3,expansion,1.0,0.5,2.0,95.75,191.5
donchian_simple_60m,MNQ,long,2023-06-28T14:00:00+00:00,2023-06-28T17:00:00+00:00,2023-06-28,15177.5,15105.25,-72.25,20,3,expansion,1.0,0.5,2.0,-72.75,-145.5
donchian_simple_60m,MNQ,long,2023-06-30T12:00:00+00:00,2023-06-30T15:00:00+00:00,2023-06-30,15235.5,15312.5,77.0,20,3,compression,1.0,0.5,2.0,76.5,153.0
donchian_simple_60m,MNQ,long,2023-07-03T08:00:00+00:00,2023-07-03T11:00:00+00:00,2023-07-03,15381.0,15338.25,-42.75,20,3,compression,1.0,0.5,2.0,-43.25,-86.5
donchian_simple_60m,MNQ,short,2023-07-05T06:00:00+00:00,2023-07-05T09:00:00+00:00,2023-07-05,15290.5,15267.5,23.0,20,3,compression,1.0,0.5,2.0,22.5,45.0
donchian_simple_60m,MNQ,long,2023-07-05T13:00:00+00:00,2023-07-05T16:00:00+00:00,2023-07-05,15374.0,15364.0,-10.0,20,3,compression,1.0,0.5,2.0,-10.5,-21.0
donchian_simple_60m,MNQ,short,2023-07-06T12:00:00+00:00,2023-07-06T15:00:00+00:00,2023-07-06,15193.0,15159.25,33.75,20,3,neutral,1.0,0.5,2.0,33.25,66.5
donchian_simple_60m,MNQ,long,2023-07-07T16:00:00+00:00,2023-07-07T19:00:00+00:00,2023-07-07,15333.25,15183.5,-149.75,20,3,neutral,1.0,0.5,2.0,-150.25,-300.5
donchian_simple_60m,MNQ,short,2023-07-10T01:00:00+00:00,2023-07-10T04:00:00+00:00,2023-07-09,15134.5,15142.75,-8.25,20,3,neutral,1.0,0.5,2.0,-8.75,-17.5
donchian_simple_60m,MNQ,short,2023-07-10T05:00:00+00:00,2023-07-10T08:00:00+00:00,2023-07-10,15088.25,15124.5,-36.25,20,3,compression,1.0,0.5,2.0,-36.75,-73.5
donchian_simple_60m,MNQ,long,2023-07-11T06:00:00+00:00,2023-07-11T09:00:00+00:00,2023-07-11,15229.75,15221.5,-8.25,20,3,neutral,1.0,0.5,2.0,-8.75,-17.5
donchian_simple_60m,MNQ,long,2023-07-11T19:00:00+00:00,2023-07-11T23:00:00+00:00,2023-07-11,15259.0,15264.75,5.75,20,3,neutral,1.0,0.5,2.0,5.25,10.5
donchian_simple_60m,MNQ,long,2023-07-12T07:00:00+00:00,2023-07-12T10:00:00+00:00,2023-07-12,15291.75,15288.25,-3.5,20,3,neutral,1.0,0.5,2.0,-4.0,-8.0
donchian_simple_60m,MNQ,long,2023-07-12T11:00:00+00:00,2023-07-12T14:00:00+00:00,2023-07-12,15312.25,15459.5,147.25,20,3,neutral,1.0,0.5,2.0,146.75,293.5
donchian_simple_60m,MNQ,long,2023-07-13T08:00:00+00:00,2023-07-13T11:00:00+00:00,2023-07-13,15545.5,15552.5,7.0,20,3,expansion,1.0,0.5,2.0,6.5,13.0
donchian_simple_60m,MNQ,long,2023-07-13T13:00:00+00:00,2023-07-13T16:00:00+00:00,2023-07-13,15606.25,15651.75,45.5,20,3,expansion,1.0,0.5,2.0,45.0,90.0
donchian_simple_60m,MNQ,long,2023-07-13T18:00:00+00:00,2023-07-13T22:00:00+00:00,2023-07-13,15682.25,15707.75,25.5,20,3,expansion,1.0,0.5,2.0,25.0,50.0
donchian_simple_60m,MNQ,long,2023-07-14T13:00:00+00:00,2023-07-14T16:00:00+00:00,2023-07-14,15809.5,15765.25,-44.25,20,3,expansion,1.0,0.5,2.0,-44.75,-89.5
donchian_simple_60m,MNQ,long,2023-07-17T15:00:00+00:00,2023-07-17T18:00:00+00:00,2023-07-17,15807.0,15825.75,18.75,20,3,compression,1.0,0.5,2.0,18.25,36.5
donchian_simple_60m,MNQ,long,2023-07-17T19:00:00+00:00,2023-07-17T23:00:00+00:00,2023-07-17,15844.75,15818.25,-26.5,20,3,compression,1.0,0.5,2.0,-27.0,-54.0
donchian_simple_60m,MNQ,long,2023-07-18T16:00:00+00:00,2023-07-18T19:00:00+00:00,2023-07-18,15906.75,15972.75,66.0,20,3,expansion,1.0,0.5,2.0,65.5,131.0
donchian_simple_60m,MNQ,short,2023-07-19T22:00:00+00:00,2023-07-20T01:00:00+00:00,2023-07-19,15857.0,15888.0,-31.0,20,3,expansion,1.0,0.5,2.0,-31.5,-63.0
donchian_simple_60m,MNQ,short,2023-07-20T08:00:00+00:00,2023-07-20T11:00:00+00:00,2023-07-20,15832.5,15868.5,-36.0,20,3,expansion,1.0,0.5,2.0,-36.5,-73.0
donchian_simple_60m,MNQ,short,2023-07-20T14:00:00+00:00,2023-07-20T17:00:00+00:00,2023-07-20,15726.0,15689.75,36.25,20,3,expansion,1.0,0.5,2.0,35.75,71.5
donchian_simple_60m,MNQ,short,2023-07-20T18:00:00+00:00,2023-07-20T22:00:00+00:00,2023-07-20,15606.0,15581.25,24.75,20,3,expansion,1.0,0.5,2.0,24.25,48.5
donchian_simple_60m,MNQ,short,2023-07-21T19:00:00+00:00,2023-07-23T23:00:00+00:00,2023-07-21,15537.5,15549.25,-11.75,20,3,expansion,1.0,0.5,2.0,-12.25,-24.5
donchian_simple_60m,MNQ,short,2023-07-24T13:00:00+00:00,2023-07-24T16:00:00+00:00,2023-07-24,15505.75,15550.25,-44.5,20,3,compression,1.0,0.5,2.0,-45.0,-90.0
donchian_simple_60m,MNQ,long,2023-07-25T08:00:00+00:00,2023-07-25T11:00:00+00:00,2023-07-25,15621.0,15617.0,-4.0,20,3,neutral,1.0,0.5,2.0,-4.5,-9.0
donchian_simple_60m,MNQ,long,2023-07-25T13:00:00+00:00,2023-07-25T16:00:00+00:00,2023-07-25,15662.0,15695.5,33.5,20,3,neutral,1.0,0.5,2.0,33.0,66.0
donchian_simple_60m,MNQ,short,2023-07-26T14:00:00+00:00,2023-07-26T17:00:00+00:00,2023-07-26,15537.75,15559.0,-21.25,20,3,neutral,1.0,0.5,2.0,-21.75,-43.5
donchian_simple_60m,MNQ,long,2023-07-27T04:00:00+00:00,2023-07-27T07:00:00+00:00,2023-07-27,15710.75,15762.75,52.0,20,3,neutral,1.0,0.5,2.0,51.5,103.0
donchian_simple_60m,MNQ,long,2023-07-27T08:00:00+00:00,2023-07-27T11:00:00+00:00,2023-07-27,15802.25,15815.75,13.5,20,3,neutral,1.0,0.5,2.0,13.0,26.0
donchian_simple_60m,MNQ,long,2023-07-27T12:00:00+00:00,2023-07-27T15:00:00+00:00,2023-07-27,15820.25,15791.25,-29.0,20,3,neutral,1.0,0.5,2.0,-29.5,-59.0
donchian_simple_60m,MNQ,short,2023-07-27T18:00:00+00:00,2023-07-27T22:00:00+00:00,2023-07-27,15549.0,15590.5,-41.5,20,3,neutral,1.0,0.5,2.0,-42.0,-84.0
donchian_simple_60m,MNQ,long,2023-07-28T15:00:00+00:00,2023-07-28T18:00:00+00:00,2023-07-28,15894.75,15865.5,-29.25,20,3,expansion,1.0,0.5,2.0,-29.75,-59.5
donchian_simple_60m,MNQ,long,2023-07-30T22:00:00+00:00,2023-07-31T01:00:00+00:00,2023-07-30,15901.75,15824.25,-77.5,20,3,expansion,1.0,0.5,2.0,-78.0,-156.0
donchian_simple_60m,MNQ,short,2023-08-01T11:00:00+00:00,2023-08-01T14:00:00+00:00,2023-08-01,15770.0,15817.75,-47.75,20,3,compression,1.0,0.5,2.0,-48.25,-96.5
donchian_simple_60m,MNQ,short,2023-08-02T06:00:00+00:00,2023-08-02T09:00:00+00:00,2023-08-02,15678.25,15642.0,36.25,20,3,neutral,1.0,0.5,2.0,35.75,71.5
donchian_simple_60m,MNQ,short,2023-08-02T14:00:00+00:00,2023-08-02T17:00:00+00:00,2023-08-02,15490.75,15469.0,21.75,20,3,neutral,1.0,0.5,2.0,21.25,42.5
donchian_simple_60m,MNQ,short,2023-08-03T06:00:00+00:00,2023-08-03T09:00:00+00:00,2023-08-03,15402.5,15416.75,-14.25,20,3,expansion,1.0,0.5,2.0,-14.75,-29.5
donchian_simple_60m,MNQ,long,2023-08-03T16:00:00+00:00,2023-08-03T19:00:00+00:00,2023-08-03,15508.25,15431.0,-77.25,20,3,expansion,1.0,0.5,2.0,-77.75,-155.5
donchian_simple_60m,MNQ,long,2023-08-04T05:00:00+00:00,2023-08-04T08:00:00+00:00,2023-08-04,15552.75,15520.0,-32.75,20,3,neutral,1.0,0.5,2.0,-33.25,-66.5
donchian_simple_60m,MNQ,long,2023-08-04T16:00:00+00:00,2023-08-04T19:00:00+00:00,2023-08-04,15595.25,15358.5,-236.75,20,3,neutral,1.0,0.5,2.0,-237.25,-474.5
donchian_simple_60m,MNQ,long,2023-08-07T19:00:00+00:00,2023-08-07T23:00:00+00:00,2023-08-07,15486.25,15488.0,1.75,20,3,compression,1.0,0.5,2.0,1.25,2.5
donchian_simple_60m,MNQ,short,2023-08-08T13:00:00+00:00,2023-08-08T16:00:00+00:00,2023-08-08,15294.0,15273.5,20.5,20,3,neutral,1.0,0.5,2.0,20.0,40.0
donchian_simple_60m,MNQ,short,2023-08-09T14:00:00+00:00,2023-08-09T17:00:00+00:00,2023-08-09,15206.5,15248.5,-42.0,20,3,neutral,1.0,0.5,2.0,-42.5,-85.0
donchian_simple_60m,MNQ,long,2023-08-10T12:00:00+00:00,2023-08-10T15:00:00+00:00,2023-08-10,15328.5,15237.75,-90.75,20,3,expansion,1.0,0.5,2.0,-91.25,-182.5
donchian_simple_60m,MNQ,short,2023-08-10T17:00:00+00:00,2023-08-10T20:00:00+00:00,2023-08-10,15144.75,15217.0,-72.25,20,3,expansion,1.0,0.5,2.0,-72.75,-145.5
donchian_simple_60m,MNQ,short,2023-08-11T12:00:00+00:00,2023-08-11T15:00:00+00:00,2023-08-11,15097.0,15082.5,14.5,20,3,expansion,1.0,0.5,2.0,14.0,28.0
donchian_simple_60m,MNQ,long,2023-08-14T07:00:00+00:00,2023-08-14T10:00:00+00:00,2023-08-14,15199.0,15155.0,-44.0,20,3,compression,1.0,0.5,2.0,-44.5,-89.0
donchian_simple_60m,MNQ,long,2023-08-14T14:00:00+00:00,2023-08-14T17:00:00+00:00,2023-08-14,15230.0,15223.0,-7.0,20,3,compression,1.0,0.5,2.0,-7.5,-15.0
donchian_simple_60m,MNQ,long,2023-08-14T19:00:00+00:00,2023-08-14T23:00:00+00:00,2023-08-14,15272.5,15301.25,28.75,20,3,compression,1.0,0.5,2.0,28.25,56.5
donchian_simple_60m,MNQ,long,2023-08-15T01:00:00+00:00,2023-08-15T04:00:00+00:00,2023-08-14,15317.5,15320.0,2.5,20,3,compression,1.0,0.5,2.0,2.0,4.0
donchian_simple_60m,MNQ,short,2023-08-15T14:00:00+00:00,2023-08-15T17:00:00+00:00,2023-08-15,15136.0,15155.75,-19.75,20,3,expansion,1.0,0.5,2.0,-20.25,-40.5
donchian_simple_60m,MNQ,short,2023-08-15T19:00:00+00:00,2023-08-15T23:00:00+00:00,2023-08-15,15105.25,15121.75,-16.5,20,3,expansion,1.0,0.5,2.0,-17.0,-34.0
donchian_simple_60m,MNQ,short,2023-08-16T12:00:00+00:00,2023-08-16T15:00:00+00:00,2023-08-16,15067.0,15044.5,22.5,20,3,neutral,1.0,0.5,2.0,22.0,44.0
donchian_simple_60m,MNQ,short,2023-08-16T16:00:00+00:00,2023-08-16T19:00:00+00:00,2023-08-16,15015.25,14939.5,75.75,20,3,neutral,1.0,0.5,2.0,75.25,150.5
donchian_simple_60m,MNQ,short,2023-08-16T20:00:00+00:00,2023-08-17T00:00:00+00:00,2023-08-16,14938.0,14914.5,23.5,20,3,neutral,1.0,0.5,2.0,23.0,46.0
donchian_simple_60m,MNQ,short,2023-08-17T18:00:00+00:00,2023-08-17T22:00:00+00:00,2023-08-17,14812.5,14745.0,67.5,20,3,expansion,1.0,0.5,2.0,67.0,134.0
donchian_simple_60m,MNQ,short,2023-08-18T10:00:00+00:00,2023-08-18T13:00:00+00:00,2023-08-18,14712.5,14641.0,71.5,20,3,expansion,1.0,0.5,2.0,71.0,142.0
donchian_simple_60m,MNQ,long,2023-08-21T07:00:00+00:00,2023-08-21T10:00:00+00:00,2023-08-21,14814.0,14827.0,13.0,20,3,compression,1.0,0.5,2.0,12.5,25.0
donchian_simple_60m,MNQ,long,2023-08-21T11:00:00+00:00,2023-08-21T14:00:00+00:00,2023-08-21,14851.0,14830.5,-20.5,20,3,compression,1.0,0.5,2.0,-21.0,-42.0
donchian_simple_60m,MNQ,long,2023-08-21T17:00:00+00:00,2023-08-21T20:00:00+00:00,2023-08-21,14944.75,14972.25,27.5,20,3,compression,1.0,0.5,2.0,27.0,54.0
donchian_simple_60m,MNQ,long,2023-08-22T07:00:00+00:00,2023-08-22T10:00:00+00:00,2023-08-22,15040.75,15066.0,25.25,20,3,expansion,1.0,0.5,2.0,24.75,49.5
donchian_simple_60m,MNQ,long,2023-08-22T11:00:00+00:00,2023-08-22T14:00:00+00:00,2023-08-22,15098.75,15047.25,-51.5,20,3,expansion,1.0,0.5,2.0,-52.0,-104.0
donchian_simple_60m,MNQ,long,2023-08-23T13:00:00+00:00,2023-08-23T16:00:00+00:00,2023-08-23,15093.75,15177.75,84.0,20,3,neutral,1.0,0.5,2.0,83.5,167.0
donchian_simple_60m,MNQ,long,2023-08-23T17:00:00+00:00,2023-08-23T20:00:00+00:00,2023-08-23,15236.5,15355.0,118.5,20,3,neutral,1.0,0.5,2.0,118.0,236.0
donchian_simple_60m,MNQ,long,2023-08-24T01:00:00+00:00,2023-08-24T04:00:00+00:00,2023-08-23,15362.75,15392.25,29.5,20,3,neutral,1.0,0.5,2.0,29.0,58.0
donchian_simple_60m,MNQ,short,2023-08-24T14:00:00+00:00,2023-08-24T17:00:00+00:00,2023-08-24,15039.25,14975.0,64.25,20,3,expansion,1.0,0.5,2.0,63.75,127.5
donchian_simple_60m,MNQ,short,2023-08-24T19:00:00+00:00,2023-08-24T23:00:00+00:00,2023-08-24,14859.0,14852.5,6.5,20,3,expansion,1.0,0.5,2.0,6.0,12.0
donchian_simple_60m,MNQ,short,2023-08-25T06:00:00+00:00,2023-08-25T09:00:00+00:00,2023-08-25,14799.25,14856.0,-56.75,20,3,expansion,1.0,0.5,2.0,-57.25,-114.5
donchian_simple_60m,MNQ,short,2023-08-25T14:00:00+00:00,2023-08-25T17:00:00+00:00,2023-08-25,14759.75,14881.25,-121.5,20,3,expansion,1.0,0.5,2.0,-122.0,-244.0
donchian_simple_60m,MNQ,long,2023-08-28T12:00:00+00:00,2023-08-28T15:00:00+00:00,2023-08-28,15090.0,15016.25,-73.75,20,3,compression,1.0,0.5,2.0,-74.25,-148.5
donchian_simple_60m,MNQ,long,2023-08-29T05:00:00+00:00,2023-08-29T08:00:00+00:00,2023-08-29,15128.75,15075.0,-53.75,20,3,compression,1.0,0.5,2.0,-54.25,-108.5
donchian_simple_60m,MNQ,long,2023-08-29T13:00:00+00:00,2023-08-29T16:00:00+00:00,2023-08-29,15157.0,15379.0,222.0,20,3,compression,1.0,0.5,2.0,221.5,443.0
donchian_simple_60m,MNQ,long,2023-08-29T18:00:00+00:00,2023-08-29T22:00:00+00:00,2023-08-29,15404.0,15435.0,31.0,20,3,compression,1.0,0.5,2.0,30.5,61.0
donchian_simple_60m,MNQ,long,2023-08-30T00:00:00+00:00,2023-08-30T03:00:00+00:00,2023-08-29,15444.5,15455.75,11.25,20,3,compression,1.0,0.5,2.0,10.75,21.5
donchian_simple_60m,MNQ,long,2023-08-30T16:00:00+00:00,2023-08-30T19:00:00+00:00,2023-08-30,15509.25,15501.5,-7.75,20,3,expansion,1.0,0.5,2.0,-8.25,-16.5
