root,session_date,first_hour_open,first_hour_high,first_hour_low,first_hour_close,first_hour_volume,first_hour_minutes,first_hour_timestamp_first,first_hour_timestamp_last,first_hour_vwap,globex_open,globex_high,globex_low,globex_close,globex_volume,globex_minutes,globex_timestamp_first,globex_timestamp_last,rest_rth_open,rest_rth_high,rest_rth_low,rest_rth_close,rest_rth_volume,rest_rth_minutes,rest_rth_timestamp_first,rest_rth_timestamp_last,rotation_count,nonzero_close_move_count,chop_index,globex_range,first_hour_range,rest_rth_range,rest_rth_range_div_first_hour_range,rest_rth_trendiness,rest_rth_signed_trendiness,trapped_state,broken_up,broken_down,broken_both,state,sub_state,near_boundary_but_not_broken,new_rth_high_after_10_30,new_rth_low_after_10_30,new_rth_high_or_low_after_10_30,new_session_high_after_10_30,new_session_low_after_10_30,new_session_high_or_low_after_10_30,close_location_within_rth_range,first_hour_vwap_cross_count,first_hour_vwap_cross_rate
NQ,2023-09-04,15555.0,15578.75,15548.5,15549.75,14898,60,2023-09-04T13:30:00+00:00,2023-09-04T14:29:00+00:00,15564.646166152057,15517.0,15570.5,15500.5,15555.0,41602,928,2023-09-03T22:00:00+00:00,2023-09-04T13:29:00+00:00,15550.25,15550.5,15512.25,15523.75,20438,150,2023-09-04T14:30:00+00:00,2023-09-04T16:59:00+00:00,82,141,0.5857142857142857,70.0,30.25,38.25,1.2644628099173554,0.6928104575163399,-0.6928104575163399,False,True,False,False,broken,broken_up,False,False,True,True,False,False,False,0.17293233082706766,0,0.0
NQ,2023-09-05,15481.75,15523.5,15442.75,15489.5,127684,60,2023-09-05T13:30:00+00:00,2023-09-05T14:29:00+00:00,15478.720021694182,15527.75,15534.75,15418.25,15481.5,109340,930,2023-09-04T22:00:00+00:00,2023-09-05T13:29:00+00:00,15489.75,15586.75,15477.0,15533.75,268984,330,2023-09-05T14:30:00+00:00,2023-09-05T19:59:00+00:00,170,321,0.53125,116.5,80.75,109.75,1.3591331269349844,0.4009111617312073,0.4009111617312073,True,False,False,False,trapped,trapped,False,True,False,True,True,False,True,0.6319444444444444,1,0.0030303030303030303
NQ,2023-09-06,15499.5,15514.25,15385.5,15386.5,154263,60,2023-09-06T13:30:00+00:00,2023-09-06T14:29:00+00:00,15448.685408469086,15511.25,15533.0,15438.75,15500.25,86371,930,2023-09-05T22:00:00+00:00,2023-09-06T13:29:00+00:00,15386.75,15422.75,15310.5,15398.0,334277,330,2023-09-06T14:30:00+00:00,2023-09-06T19:59:00+00:00,167,324,0.5170278637770898,94.25,128.75,112.25,0.8718446601941747,0.10022271714922049,0.10022271714922049,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.4294478527607362,0,0.0
NQ,2023-09-07,15200.5,15241.0,15157.5,15210.25,156697,60,2023-09-07T13:30:00+00:00,2023-09-07T14:29:00+00:00,15199.622388005728,15385.0,15395.75,15183.0,15200.5,143238,930,2023-09-06T22:00:00+00:00,2023-09-07T13:29:00+00:00,15211.0,15311.75,15186.75,15276.75,311738,330,2023-09-07T14:30:00+00:00,2023-09-07T19:59:00+00:00,148,319,0.46540880503144655,212.75,83.5,125.0,1.4970059880239521,0.526,0.526,False,False,True,False,broken,broken_down,False,True,False,True,False,False,False,0.773095623987034,6,0.01818181818181818
NQ,2023-09-08,15273.0,15390.75,15270.0,15375.5,124130,60,2023-09-08T13:30:00+00:00,2023-09-08T14:29:00+00:00,15347.604444936758,15286.25,15343.75,15223.0,15272.5,112676,930,2023-09-07T22:00:00+00:00,2023-09-08T13:29:00+00:00,15376.0,15387.25,15255.75,15295.25,286614,330,2023-09-08T14:30:00+00:00,2023-09-08T19:59:00+00:00,145,326,0.4461538461538462,120.75,120.75,131.5,1.0890269151138716,0.6140684410646388,-0.6140684410646388,False,True,False,False,broken,broken_up,False,False,True,True,False,False,False,0.29259259259259257,22,0.06666666666666667
NQ,2023-09-11,15618.75,15646.75,15537.25,15578.5,132637,60,2023-09-11T13:30:00+00:00,2023-09-11T14:29:00+00:00,15584.831437808956,15308.0,15634.0,15298.75,15618.5,79744,930,2023-09-10T22:00:00+00:00,2023-09-11T13:29:00+00:00,15578.75,15696.0,15540.25,15674.0,237406,330,2023-09-11T14:30:00+00:00,2023-09-11T19:59:00+00:00,178,327,0.5460122699386503,335.25,109.5,155.75,1.4223744292237444,0.6115569823434992,0.6115569823434992,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.8614173228346457,27,0.08181818181818182
NQ,2023-09-12,15600.5,15658.75,15580.25,15582.5,121605,60,2023-09-12T13:30:00+00:00,2023-09-12T14:29:00+00:00,15624.339737949369,15662.25,15680.0,15591.25,15600.5,83466,929,2023-09-11T22:00:00+00:00,2023-09-12T13:29:00+00:00,15582.5,15615.75,15483.75,15497.75,335836,330,2023-09-12T14:30:00+00:00,2023-09-12T19:59:00+00:00,158,319,0.4968553459119497,88.75,78.5,132.0,1.6815286624203822,0.6420454545454546,-0.6420454545454546,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.08,0,0.0
NQ,2023-09-13,15503.75,15561.5,15454.25,15523.0,166058,60,2023-09-13T13:30:00+00:00,2023-09-13T14:29:00+00:00,15517.709547768449,15500.75,15529.75,15406.0,15504.25,156050,930,2023-09-12T22:00:00+00:00,2023-09-13T13:29:00+00:00,15523.0,15619.75,15508.25,15554.5,353884,330,2023-09-13T14:30:00+00:00,2023-09-13T19:59:00+00:00,173,325,0.5339506172839507,123.75,107.25,111.5,1.0396270396270397,0.2825112107623318,0.2825112107623318,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.6057401812688822,6,0.01818181818181818
NQ,2023-09-14,15620.0,15638.75,15531.0,15580.5,144310,60,2023-09-14T13:30:00+00:00,2023-09-14T14:29:00+00:00,15580.875551474832,15569.0,15647.75,15563.25,15620.0,140238,930,2023-09-13T22:00:00+00:00,2023-09-14T13:29:00+00:00,15581.75,15714.5,15579.5,15672.5,314998,330,2023-09-14T14:30:00+00:00,2023-09-14T19:59:00+00:00,159,321,0.496875,84.5,107.75,135.0,1.2529002320185614,0.6722222222222223,0.6722222222222223,False,False,True,False,broken,broken_down,False,True,False,True,True,False,True,0.771117166212534,1,0.0030303030303030303
NQ,2023-09-15,15610.5,15627.5,15469.25,15496.5,162980,60,2023-09-15T13:30:00+00:00,2023-09-15T14:29:00+00:00,15531.480918926656,15677.0,15719.75,15592.25,15610.75,116355,930,2023-09-14T22:00:00+00:00,2023-09-15T13:29:00+00:00,15496.25,15506.75,15356.75,15390.75,383829,330,2023-09-15T14:30:00+00:00,2023-09-15T19:59:00+00:00,162,319,0.5094339622641509,127.5,158.25,150.0,0.9478672985781991,0.7033333333333334,-0.7033333333333334,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.12557710064635272,0,0.0
NQ,2023-09-18,15355.75,15439.5,15343.0,15404.5,137443,60,2023-09-18T13:30:00+00:00,2023-09-18T14:29:00+00:00,15404.916955271152,15382.25,15428.75,15330.5,15356.0,94008,929,2023-09-17T22:00:00+00:00,2023-09-18T13:29:00+00:00,15405.0,15461.0,15364.5,15413.25,258929,330,2023-09-18T14:30:00+00:00,2023-09-18T19:59:00+00:00,158,322,0.49221183800623053,98.25,96.5,96.5,1.0,0.08549222797927461,0.08549222797927461,False,True,False,False,broken,broken_up,False,True,False,True,True,False,True,0.5953389830508474,31,0.09393939393939393
NQ,2023-09-19,15355.0,15373.25,15273.0,15300.75,139015,60,2023-09-19T13:30:00+00:00,2023-09-19T14:29:00+00:00,15319.920816098982,15424.25,15442.25,15345.0,15355.25,86263,930,2023-09-18T22:00:00+00:00,2023-09-19T13:29:00+00:00,15300.5,15408.0,15248.5,15377.25,308858,330,2023-09-19T14:30:00+00:00,2023-09-19T19:59:00+00:00,162,316,0.5142857142857142,97.25,100.25,159.5,1.5910224438902743,0.48119122257053293,0.48119122257053293,False,False,True,False,broken,broken_down,False,True,True,True,False,True,True,0.8072100313479624,8,0.024242424242424242
NQ,2023-09-20,15419.25,15435.25,15361.0,15373.25,108328,60,2023-09-20T13:30:00+00:00,2023-09-20T14:29:00+00:00,15398.405493039658,15375.25,15436.25,15342.25,15419.25,79866,929,2023-09-19T22:00:00+00:00,2023-09-20T13:29:00+00:00,15373.5,15392.5,15147.5,15152.25,387384,330,2023-09-20T14:30:00+00:00,2023-09-20T19:59:00+00:00,171,321,0.534375,94.0,74.25,245.0,3.2996632996632997,0.9030612244897959,-0.9030612244897959,True,False,False,False,trapped,trapped,True,False,True,True,False,True,True,0.016507384882710686,0,0.0
NQ,2023-09-21,14988.0,15020.25,14919.0,14966.5,168499,60,2023-09-21T13:30:00+00:00,2023-09-21T14:29:00+00:00,14974.487906950979,15133.25,15149.0,14942.25,14988.25,163459,930,2023-09-20T22:00:00+00:00,2023-09-21T13:29:00+00:00,14966.75,15018.75,14859.25,14861.75,334507,330,2023-09-21T14:30:00+00:00,2023-09-21T19:59:00+00:00,170,324,0.5263157894736842,206.75,101.25,159.5,1.5753086419753086,0.658307210031348,-0.658307210031348,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.015527950310559006,23,0.0696969696969697
NQ,2023-09-22,14937.5,14964.0,14888.0,14952.0,120439,60,2023-09-22T13:30:00+00:00,2023-09-22T14:29:00+00:00,14928.415241325485,14854.5,14972.5,14836.25,14937.5,117215,930,2023-09-21T22:00:00+00:00,2023-09-22T13:29:00+00:00,14952.75,15027.5,14852.5,14866.75,363797,330,2023-09-22T14:30:00+00:00,2023-09-22T19:59:00+00:00,155,318,0.4889589905362776,136.25,76.0,175.0,2.3026315789473686,0.49142857142857144,-0.49142857142857144,True,False,False,False,trapped,trapped,False,True,True,True,True,False,True,0.08142857142857143,8,0.024242424242424242
NQ,2023-09-25,14824.5,14896.5,14782.5,14828.75,116240,60,2023-09-25T13:30:00+00:00,2023-09-25T14:29:00+00:00,14847.970498537508,14880.25,14946.0,14782.25,14825.5,127004,929,2023-09-24T22:00:00+00:00,2023-09-25T13:29:00+00:00,14828.25,14939.25,14817.0,14936.75,305183,330,2023-09-25T14:30:00+00:00,2023-09-25T19:59:00+00:00,163,324,0.5046439628482973,163.75,114.0,122.25,1.0723684210526316,0.8875255623721882,0.8875255623721882,True,False,False,False,trapped,trapped,True,True,False,True,False,False,False,0.9840510366826156,22,0.06666666666666667
NQ,2023-09-26,14825.0,14846.25,14724.5,14765.5,140007,60,2023-09-26T13:30:00+00:00,2023-09-26T14:29:00+00:00,14785.537254089675,14949.0,14949.0,14795.0,14824.75,130832,930,2023-09-25T22:00:00+00:00,2023-09-26T13:29:00+00:00,14765.5,14805.75,14666.25,14708.75,371834,330,2023-09-26T14:30:00+00:00,2023-09-26T19:59:00+00:00,175,322,0.5451713395638629,154.0,121.75,139.5,1.1457905544147844,0.4068100358422939,-0.4068100358422939,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.2361111111111111,3,0.00909090909090909
NQ,2023-09-27,14753.0,14806.0,14706.0,14762.25,122689,60,2023-09-27T13:30:00+00:00,2023-09-27T14:29:00+00:00,14756.402915094262,14725.25,14796.0,14713.5,14753.25,110185,930,2023-09-26T22:00:00+00:00,2023-09-27T13:29:00+00:00,14762.0,14821.5,14586.0,14743.75,455167,330,2023-09-27T14:30:00+00:00,2023-09-27T19:59:00+00:00,157,323,0.48757763975155277,82.5,100.0,235.5,2.355,0.07749469214437367,-0.07749469214437367,False,True,True,True,broken,broken_both,False,True,True,True,True,True,True,0.6698513800424628,13,0.03939393939393939
NQ,2023-09-28,14695.0,14773.25,14658.0,14725.75,128892,60,2023-09-28T13:30:00+00:00,2023-09-28T14:29:00+00:00,14716.765739275259,14772.5,14794.0,14677.75,14695.0,170330,930,2023-09-27T22:00:00+00:00,2023-09-28T13:29:00+00:00,14726.0,14947.5,14679.5,14858.5,411286,330,2023-09-28T14:30:00+00:00,2023-09-28T19:59:00+00:00,184,327,0.5644171779141104,116.25,115.25,268.0,2.3253796095444685,0.4944029850746269,0.4944029850746269,False,False,True,False,broken,broken_down,False,True,False,True,True,False,True,0.6925734024179621,3,0.00909090909090909
NQ,2023-09-29,15001.5,15060.75,14970.0,14981.0,135867,60,2023-09-29T13:30:00+00:00,2023-09-29T14:29:00+00:00,15010.861034442998,14876.5,15009.75,14825.5,15002.5,135530,930,2023-09-28T22:00:00+00:00,2023-09-29T13:29:00+00:00,14981.5,15026.0,14811.0,14868.25,443200,330,2023-09-29T14:30:00+00:00,2023-09-29T19:59:00+00:00,154,323,0.4782608695652174,184.25,90.75,215.0,2.369146005509642,0.5267441860465116,-0.5267441860465116,False,True,False,False,broken,broken_up,False,False,True,True,False,True,True,0.22922922922922923,11,0.03333333333333333
NQ,2023-10-02,14873.75,14992.25,14847.75,14932.5,154001,60,2023-10-02T13:30:00+00:00,2023-10-02T14:29:00+00:00,14937.523224416293,14965.0,15010.5,14826.0,14874.0,151236,930,2023-10-01T22:00:00+00:00,2023-10-02T13:29:00+00:00,14932.0,15046.0,14864.25,14988.0,433676,330,2023-10-02T14:30:00+00:00,2023-10-02T19:59:00+00:00,166,328,0.5076452599388379,184.5,144.5,181.75,1.2577854671280277,0.3081155433287483,0.3081155433287483,True,False,False,False,trapped,trapped,False,True,False,True,True,False,True,0.7074401008827238,40,0.12121212121212122
NQ,2023-10-03,14880.25,14974.75,14770.75,14776.25,186630,60,2023-10-03T13:30:00+00:00,2023-10-03T14:29:00+00:00,14868.719254675025,14989.5,15031.0,14847.25,14880.0,163238,930,2023-10-02T22:00:00+00:00,2023-10-03T13:29:00+00:00,14777.0,14811.0,14651.5,14719.5,386429,330,2023-10-03T14:30:00+00:00,2023-10-03T19:59:00+00:00,175,320,0.54858934169279,183.75,204.0,159.5,0.7818627450980392,0.3605015673981191,-0.3605015673981191,False,False,True,False,broken,broken_down,False,False,True,True,False,True,True,0.21036349574632637,0,0.0
